st,ssd_fips,name,sm_name_1
TX,48024,State Senate District 24,024
TX,48025,State Senate District 25,025
TX,48026,State Senate District 26,026
TX,48027,State Senate District 27,027
TX,48028,State Senate District 28,028
TX,48029,State Senate District 29,029
TX,48030,State Senate District 30,030
TX,48031,State Senate District 31,031
UT,49001,State Senate District 1,001
UT,49002,State Senate District 2,002
UT,49003,State Senate District 3,003
UT,49004,State Senate District 4,004
UT,49005,State Senate District 5,005
UT,49006,State Senate District 6,006
UT,49007,State Senate District 7,007
UT,49008,State Senate District 8,008
UT,49009,State Senate District 9,009
UT,49010,State Senate District 10,010
UT,49011,State Senate District 11,011
UT,49012,State Senate District 12,012
UT,49013,State Senate District 13,013
UT,49014,State Senate District 14,014
UT,49015,State Senate District 15,015
UT,49016,State Senate District 16,016
UT,49017,State Senate District 17,017
UT,49018,State Senate District 18,018
UT,49019,State Senate District 19,019
UT,49020,State Senate District 20,020
UT,49021,State Senate District 21,021
UT,49022,State Senate District 22,022
UT,49023,State Senate District 23,023
UT,49024,State Senate District 24,024
UT,49025,State Senate District 25,025
UT,49026,State Senate District 26,026
UT,49027,State Senate District 27,027
UT,49028,State Senate District 28,028
UT,49029,State Senate District 29,029
VA,51001,State Senate District 1,001
VA,51002,State Senate District 2,002
VA,51003,State Senate District 3,003
VA,51004,State Senate District 4,004
VA,51005,State Senate District 5,005
VA,51006,State Senate District 6,006
VA,51007,State Senate District 7,007
VA,51008,State Senate District 8,008
VA,51009,State Senate District 9,009
VA,51010,State Senate District 10,010
VA,51011,State Senate District 11,011
VA,51012,State Senate District 12,012
VA,51013,State Senate District 13,013
VA,51014,State Senate District 14,014
VA,51015,State Senate District 15,015
VA,51016,State Senate District 16,016
VA,51017,State Senate District 17,017
VA,51018,State Senate District 18,018
VA,51019,State Senate District 19,019
VA,51020,State Senate District 20,020
VA,51021,State Senate District 21,021
VA,51022,State Senate District 22,022
VA,51023,State Senate District 23,023
VA,51024,State Senate District 24,024
VA,51025,State Senate District 25,025
VA,51026,State Senate District 26,026
VA,51027,State Senate District 27,027
VA,51028,State Senate District 28,028
VA,51029,State Senate District 29,029
VA,51030,State Senate District 30,030
VA,51031,State Senate District 31,031
VA,51032,State Senate District 32,032
VA,51033,State Senate District 33,033
VA,51034,State Senate District 34,034
VA,51035,State Senate District 35,035
VA,51036,State Senate District 36,036
VA,51037,State Senate District 37,037
VA,51038,State Senate District 38,038
VA,51039,State Senate District 39,039
VA,51040,State Senate District 40,040
VT,50ADD,Addison State Senate District,ADD
VT,50BEN,Bennington State Senate District,BEN
VT,50CAL,Caledonia State Senate District,CAL
VT,50CGI,Grand-Isle-Chittenden State Senate District,CGI
VT,50CHI,Chittenden State Senate District,CHI
VT,50E-O,Essex-Orleans State Senate District,E-O
VT,50FRA,Franklin State Senate District,FRA
VT,50LAM,Lamoille State Senate District,LAM
VT,50ORA,Orange State Senate District,ORA
VT,50RUT,Rutland State Senate District,RUT
VT,50WAS,Washington State Senate District,WAS
VT,50WDM,Windham State Senate District,WDM
VT,50WSR,Windsor State Senate District,WSR
WA,53001,State Senate District 1,001
WA,53002,State Senate District 2,002
WA,53003,State Senate District 3,003
WA,53004,State Senate District 4,004
WA,53005,State Senate District 5,005
WA,53006,State Senate District 6,006
WA,53007,State Senate District 7,007
WA,53008,State Senate District 8,008
WA,53009,State Senate District 9,009
WA,53010,State Senate District 10,010
WA,53011,State Senate District 11,011
WA,53012,State Senate District 12,012
WA,53013,State Senate District 13,013
WA,53014,State Senate District 14,014
WA,53015,State Senate District 15,015
WA,53016,State Senate District 16,016
WA,53017,State Senate District 17,017
WA,53018,State Senate District 18,018
WA,53019,State Senate District 19,019
WA,53020,State Senate District 20,020
WA,53021,State Senate District 21,021
WA,53022,State Senate District 22,022
WA,53023,State Senate District 23,023
WA,53024,State Senate District 24,024
WA,53025,State Senate District 25,025
WA,53026,State Senate District 26,026
WA,53027,State Senate District 27,027
WA,53028,State Senate District 28,028
WA,53029,State Senate District 29,029
WA,53030,State Senate District 30,030
WA,53031,State Senate District 31,031
WA,53032,State Senate District 32,032
WA,53033,State Senate District 33,033
WA,53034,State Senate District 34,034
WA,53035,State Senate District 35,035
WA,53036,State Senate District 36,036
WA,53037,State Senate District 37,037
WA,53038,State Senate District 38,038
WA,53039,State Senate District 39,039
WA,53040,State Senate District 40,040
WA,53041,State Senate District 41,041
WA,53042,State Senate District 42,042
WA,53043,State Senate District 43,043
WA,53044,State Senate District 44,044
WA,53045,State Senate District 45,045
WA,53046,State Senate District 46,046
WA,53047,State Senate District 47,047
WA,53048,State Senate District 48,048
WA,53049,State Senate District 49,049
WI,55001,State Senate District 1,001
WI,55002,State Senate District 2,002
WI,55003,State Senate District 3,003
WI,55004,State Senate District 4,004
WI,55005,State Senate District 5,005
WI,55006,State Senate District 6,006
WI,55007,State Senate District 7,007
WI,55008,State Senate District 8,008
WI,55009,State Senate District 9,009
WI,55010,State Senate District 10,010
WI,55011,State Senate District 11,011
WI,55012,State Senate District 12,012
WI,55013,State Senate District 13,013
WI,55014,State Senate District 14,014
WI,55015,State Senate District 15,015
WI,55016,State Senate District 16,016
WI,55017,State Senate District 17,017
WI,55018,State Senate District 18,018
WI,55019,State Senate District 19,019
WI,55020,State Senate District 20,020
WI,55021,State Senate District 21,021
WI,55022,State Senate District 22,022
WI,55023,State Senate District 23,023
WI,55024,State Senate District 24,024
WI,55025,State Senate District 25,025
WI,55026,State Senate District 26,026
WI,55027,State Senate District 27,027
WI,55028,State Senate District 28,028
WI,55029,State Senate District 29,029
WI,55030,State Senate District 30,030
WI,55031,State Senate District 31,031
WI,55032,State Senate District 32,032
WI,55033,State Senate District 33,033
WV,54001,State Senate District 1,001
WV,54002,State Senate District 2,002
WV,54003,State Senate District 3,003
WV,54004,State Senate District 4,004
WV,54005,State Senate District 5,005
WV,54006,State Senate District 6,006
WV,54007,State Senate District 7,007
WV,54008,State Senate District 8,008
WV,54009,State Senate District 9,009
WV,54010,State Senate District 10,010
WV,54011,State Senate District 11,011
WV,54012,State Senate District 12,012
WV,54013,State Senate District 13,013
WV,54014,State Senate District 14,014
WV,54015,State Senate District 15,015
WV,54016,State Senate District 16,016
WV,54017,State Senate District 17,017
WY,56001,State Senate District 1,001
WY,56002,State Senate District 2,002
WY,56003,State Senate District 3,003
WY,56004,State Senate District 4,004
WY,56005,State Senate District 5,005
WY,56006,State Senate District 6,006
WY,56007,State Senate District 7,007
WY,56008,State Senate District 8,008
WY,56009,State Senate District 9,009
WY,56010,State Senate District 10,010
WY,56011,State Senate District 11,011
WY,56012,State Senate District 12,012
WY,56013,State Senate District 13,013
WY,56014,State Senate District 14,014
WY,56015,State Senate District 15,015
WY,56016,State Senate District 16,016
WY,56017,State Senate District 17,017
WY,56018,State Senate District 18,018
WY,56019,State Senate District 19,019
WY,56020,State Senate District 20,020
WY,56021,State Senate District 21,021
WY,56022,State Senate District 22,022
WY,56023,State Senate District 23,023
WY,56024,State Senate District 24,024
WY,56025,State Senate District 25,025
WY,56026,State Senate District 26,026
WY,56027,State Senate District 27,027
WY,56028,State Senate District 28,028
WY,56029,State Senate District 29,029
WY,56030,State Senate District 30,030
